# BUSCO version is: 5.2.1 
# The lineage dataset is: metazoa_odb10 (Creation date: 2021-02-17, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Score	Length
436007at33208	Duplicated	TRINITY_DN1568_c0_g1_i10:86-1696	607.3	409
436007at33208	Duplicated	TRINITY_DN1568_c0_g1_i1:86-1696	607.3	409
436098at33208	Duplicated	TRINITY_DN9909_c0_g1_i1:67-924	196.3	199
436098at33208	Duplicated	TRINITY_DN9909_c0_g1_i2:67-924	196.3	199
436098at33208	Duplicated	TRINITY_DN9909_c0_g1_i3:67-924	196.3	199
436539at33208	Complete	TRINITY_DN1199_c1_g1_i1:115-1014	242.0	193
437653at33208	Duplicated	TRINITY_DN2042_c0_g1_i1:241-828	164.7	135
437653at33208	Duplicated	TRINITY_DN2042_c0_g1_i2:217-804	164.7	135
437653at33208	Duplicated	TRINITY_DN2042_c0_g1_i3:174-761	164.7	135
438133at33208	Duplicated	TRINITY_DN35542_c0_g1_i1:44-1132	486.3	301
438133at33208	Duplicated	TRINITY_DN1862_c0_g1_i2:1128-2195	474.9	301
438133at33208	Duplicated	TRINITY_DN1862_c0_g1_i3:1141-2208	474.9	301
438133at33208	Duplicated	TRINITY_DN1862_c0_g1_i8:1132-2199	474.9	301
438433at33208	Complete	TRINITY_DN36881_c0_g1_i1:179-985	328.8	200
438453at33208	Duplicated	TRINITY_DN3985_c0_g1_i1:301-1344	416.2	258
438453at33208	Duplicated	TRINITY_DN3985_c0_g1_i10:114-1160	416.2	258
438453at33208	Duplicated	TRINITY_DN3985_c0_g1_i11:102-1148	416.2	258
438453at33208	Duplicated	TRINITY_DN3985_c0_g1_i14:302-1348	416.2	258
438453at33208	Duplicated	TRINITY_DN3985_c0_g1_i18:59-1105	416.2	258
439736at33208	Duplicated	TRINITY_DN7146_c0_g1_i3:300-1682	492.9	361
439736at33208	Duplicated	TRINITY_DN7146_c0_g1_i5:300-1682	492.9	361
439736at33208	Duplicated	TRINITY_DN7146_c0_g1_i8:300-1682	492.9	361
439736at33208	Duplicated	TRINITY_DN7146_c0_g1_i9:300-1682	492.9	361
440195at33208	Duplicated	TRINITY_DN95_c0_g1_i10:400-1344	278.0	207
440195at33208	Duplicated	TRINITY_DN95_c0_g1_i3:401-1345	278.0	207
440195at33208	Duplicated	TRINITY_DN95_c0_g1_i5:423-1367	278.0	207
440195at33208	Duplicated	TRINITY_DN95_c0_g1_i6:423-1367	278.0	207
440493at33208	Duplicated	TRINITY_DN2528_c0_g1_i1:552-1880	246.2	232
440493at33208	Duplicated	TRINITY_DN2528_c0_g1_i2:552-1886	246.2	233
441575at33208	Complete	TRINITY_DN1476_c0_g1_i1:109-2589	511.7	633
442169at33208	Duplicated	TRINITY_DN3828_c0_g1_i1:141-1283	370.0	326
442169at33208	Duplicated	TRINITY_DN3828_c0_g1_i2:141-1283	370.0	326
442203at33208	Complete	TRINITY_DN28067_c0_g1_i3:372-1688	448.3	343
442823at33208	Duplicated	TRINITY_DN29088_c0_g1_i2:148-1560	352.8	354
442823at33208	Duplicated	TRINITY_DN29088_c0_g1_i4:167-1585	352.8	354
442823at33208	Duplicated	TRINITY_DN29088_c0_g1_i5:95-1513	352.8	354
442823at33208	Duplicated	TRINITY_DN29088_c0_g1_i1:95-1513	352.8	354
443305at33208	Duplicated	TRINITY_DN2322_c0_g1_i1:909-2633	348.6	388
443305at33208	Duplicated	TRINITY_DN2322_c0_g1_i2:905-2629	348.6	388
443305at33208	Duplicated	TRINITY_DN2322_c0_g1_i3:909-2633	348.6	388
443518at33208	Duplicated	TRINITY_DN2762_c0_g1_i1:207-1025	378.0	261
443518at33208	Duplicated	TRINITY_DN2762_c0_g1_i4:207-1025	378.0	261
443518at33208	Duplicated	TRINITY_DN2762_c0_g1_i5:212-1030	378.0	261
443518at33208	Duplicated	TRINITY_DN2762_c0_g1_i7:207-1025	378.0	261
443518at33208	Duplicated	TRINITY_DN2762_c0_g1_i8:212-1030	378.0	261
443659at33208	Duplicated	TRINITY_DN1304_c0_g1_i1:445-960	162.7	112
443659at33208	Duplicated	TRINITY_DN1304_c0_g1_i2:445-960	162.7	112
443928at33208	Duplicated	TRINITY_DN39748_c0_g1_i2:38-1108	432.4	290
443928at33208	Duplicated	TRINITY_DN39748_c0_g1_i3:147-1313	432.0	290
443928at33208	Duplicated	TRINITY_DN39748_c0_g1_i12:1-1023	378.9	265
443928at33208	Duplicated	TRINITY_DN39748_c0_g1_i4:1-1023	378.8	265
444160at33208	Complete	TRINITY_DN9616_c0_g1_i1:347-1081	290.3	196
444231at33208	Duplicated	TRINITY_DN12323_c0_g1_i1:33-590	133.0	124
444231at33208	Duplicated	TRINITY_DN12323_c0_g1_i16:119-772	132.1	124
444231at33208	Duplicated	TRINITY_DN12323_c0_g1_i2:119-772	132.1	124
445031at33208	Complete	TRINITY_DN11502_c0_g1_i1:216-1271	352.2	308
445034at33208	Missing
445091at33208	Complete	TRINITY_DN4007_c0_g1_i1:177-1259	234.4	302
446000at33208	Duplicated	TRINITY_DN22028_c0_g1_i1:144-980	300.9	212
446000at33208	Duplicated	TRINITY_DN22028_c0_g1_i2:354-1190	300.9	212
446031at33208	Complete	TRINITY_DN21278_c0_g2_i1:60-950	334.4	240
447320at33208	Duplicated	TRINITY_DN4581_c0_g1_i1:351-1328	229.0	232
447320at33208	Duplicated	TRINITY_DN4581_c0_g1_i2:351-1328	229.0	232
447320at33208	Duplicated	TRINITY_DN4581_c0_g1_i3:351-1328	229.0	232
447400at33208	Complete	TRINITY_DN24243_c0_g1_i1:827-1510	155.5	124
448196at33208	Duplicated	TRINITY_DN23364_c0_g1_i1:340-1119	380.5	219
448196at33208	Duplicated	TRINITY_DN23364_c0_g1_i2:340-1119	380.5	219
448514at33208	Duplicated	TRINITY_DN30544_c0_g1_i1:467-1606	317.6	268
448514at33208	Duplicated	TRINITY_DN30544_c0_g1_i2:375-1514	317.6	268
449056at33208	Duplicated	TRINITY_DN1177_c0_g1_i7:99-1067	261.9	218
449056at33208	Duplicated	TRINITY_DN1177_c0_g1_i2:53-970	261.2	223
449056at33208	Duplicated	TRINITY_DN1177_c0_g1_i3:53-970	261.2	223
449056at33208	Duplicated	TRINITY_DN1177_c0_g1_i4:99-1016	261.2	223
449056at33208	Duplicated	TRINITY_DN1177_c0_g1_i8:118-1035	261.2	223
449139at33208	Duplicated	TRINITY_DN3753_c0_g1_i5:369-1607	453.3	317
449139at33208	Duplicated	TRINITY_DN3753_c0_g1_i6:3-1241	453.3	317
449139at33208	Duplicated	TRINITY_DN3753_c0_g1_i8:369-1607	453.3	317
449189at33208	Duplicated	TRINITY_DN1601_c0_g1_i4:105-1607	573.2	407
449189at33208	Duplicated	TRINITY_DN1601_c0_g1_i5:105-1607	573.2	407
450643at33208	Complete	TRINITY_DN765_c0_g1_i10:624-1445	154.0	179
450785at33208	Duplicated	TRINITY_DN4862_c0_g1_i1:98-1075	119.9	93
450785at33208	Duplicated	TRINITY_DN4862_c0_g1_i3:82-1059	119.9	93
451242at33208	Duplicated	TRINITY_DN31521_c0_g1_i1:49-912	232.4	198
451242at33208	Duplicated	TRINITY_DN31521_c0_g1_i2:104-967	232.4	198
451242at33208	Duplicated	TRINITY_DN31521_c0_g1_i3:85-948	232.4	198
451957at33208	Complete	TRINITY_DN1477_c0_g1_i1:35-1129	414.4	273
452208at33208	Complete	TRINITY_DN145077_c0_g1_i1:84-857	220.8	184
452499at33208	Duplicated	TRINITY_DN9100_c0_g1_i1:169-1233	321.6	276
452499at33208	Duplicated	TRINITY_DN9100_c0_g1_i2:249-1313	321.6	276
452499at33208	Duplicated	TRINITY_DN9100_c0_g1_i3:114-1178	321.6	276
452574at33208	Duplicated	TRINITY_DN6519_c0_g1_i4:809-2245	430.0	366
452574at33208	Duplicated	TRINITY_DN6519_c0_g1_i1:134-1537	426.0	338
453049at33208	Duplicated	TRINITY_DN5129_c0_g1_i7:818-2338	320.8	409
453049at33208	Duplicated	TRINITY_DN5129_c0_g1_i2:818-2335	320.5	409
453052at33208	Duplicated	TRINITY_DN3301_c0_g1_i2:50-1465	377.4	383
453052at33208	Duplicated	TRINITY_DN3301_c0_g1_i1:74-1468	374.8	383
453056at33208	Duplicated	TRINITY_DN2488_c0_g1_i1:560-1816	452.9	367
453056at33208	Duplicated	TRINITY_DN2488_c0_g1_i2:542-1798	452.9	367
453687at33208	Duplicated	TRINITY_DN3188_c0_g1_i1:73-1206	340.2	272
453687at33208	Duplicated	TRINITY_DN3188_c0_g1_i5:73-1206	340.0	272
453687at33208	Duplicated	TRINITY_DN3188_c0_g1_i8:73-1017	339.7	259
454911at33208	Complete	TRINITY_DN28238_c0_g1_i1:56-3082	645.6	666
455512at33208	Complete	TRINITY_DN3804_c0_g1_i1:57-1082	187.5	182
455941at33208	Duplicated	TRINITY_DN12476_c0_g1_i1:149-1114	270.1	231
455941at33208	Duplicated	TRINITY_DN12476_c0_g1_i2:149-1114	270.1	231
456998at33208	Duplicated	TRINITY_DN7451_c0_g1_i1:87-956	216.8	210
456998at33208	Duplicated	TRINITY_DN7451_c0_g1_i3:87-956	215.2	210
456998at33208	Duplicated	TRINITY_DN7451_c0_g1_i5:87-956	215.1	210
456998at33208	Duplicated	TRINITY_DN7451_c0_g1_i2:87-956	214.3	210
457777at33208	Duplicated	TRINITY_DN753_c0_g1_i1:500-1675	515.1	316
457777at33208	Duplicated	TRINITY_DN753_c0_g1_i3:500-1675	515.1	316
458807at33208	Duplicated	TRINITY_DN257_c0_g1_i1:552-1529	393.0	293
458807at33208	Duplicated	TRINITY_DN257_c0_g1_i2:463-1440	393.0	293
458807at33208	Duplicated	TRINITY_DN257_c0_g1_i3:392-1369	393.0	293
458807at33208	Duplicated	TRINITY_DN257_c0_g1_i4:463-1440	393.0	293
458807at33208	Duplicated	TRINITY_DN257_c0_g1_i5:463-1440	393.0	293
458974at33208	Duplicated	TRINITY_DN678_c0_g1_i6:96-1586	158.2	144
458974at33208	Duplicated	TRINITY_DN678_c0_g1_i1:96-1586	158.1	144
458974at33208	Duplicated	TRINITY_DN678_c0_g1_i4:3-1142	152.9	144
458974at33208	Duplicated	TRINITY_DN678_c0_g1_i3:0-860	152.7	141
458974at33208	Duplicated	TRINITY_DN678_c0_g1_i9:96-1586	152.0	144
458988at33208	Duplicated	TRINITY_DN38808_c0_g1_i5:159-1808	518.2	464
458988at33208	Duplicated	TRINITY_DN38808_c0_g1_i6:159-1808	518.2	464
458988at33208	Duplicated	TRINITY_DN38808_c0_g1_i7:159-1808	518.2	464
458988at33208	Duplicated	TRINITY_DN38808_c0_g1_i4:159-1808	516.1	464
459253at33208	Duplicated	TRINITY_DN6184_c0_g1_i1:316-1074	310.8	211
459253at33208	Duplicated	TRINITY_DN6184_c0_g1_i4:316-1074	310.8	211
459253at33208	Duplicated	TRINITY_DN6184_c0_g1_i7:316-1074	310.8	211
459253at33208	Duplicated	TRINITY_DN6184_c0_g1_i5:316-1080	310.8	211
460044at33208	Missing
460518at33208	Complete	TRINITY_DN16861_c0_g1_i2:180-1214	418.6	278
461123at33208	Duplicated	TRINITY_DN210_c0_g1_i1:1086-2045	196.6	215
461123at33208	Duplicated	TRINITY_DN210_c0_g1_i3:463-1442	196.4	215
461123at33208	Duplicated	TRINITY_DN210_c0_g1_i4:1086-2045	196.2	215
461193at33208	Duplicated	TRINITY_DN7219_c0_g2_i1:47-1210	204.5	206
461193at33208	Duplicated	TRINITY_DN7219_c0_g2_i2:47-1210	204.5	206
462325at33208	Duplicated	TRINITY_DN997_c0_g1_i1:83-1276	370.2	294
462325at33208	Duplicated	TRINITY_DN997_c0_g1_i2:83-1276	370.2	294
462325at33208	Duplicated	TRINITY_DN997_c0_g1_i3:83-1276	370.2	294
462325at33208	Duplicated	TRINITY_DN997_c0_g1_i4:83-1276	370.2	294
462897at33208	Duplicated	TRINITY_DN23539_c0_g1_i1:205-1689	396.9	332
462897at33208	Duplicated	TRINITY_DN23539_c0_g1_i24:205-1939	396.5	332
462897at33208	Duplicated	TRINITY_DN23539_c0_g1_i10:174-1658	396.4	328
462897at33208	Duplicated	TRINITY_DN23539_c0_g1_i11:983-2467	396.4	328
462897at33208	Duplicated	TRINITY_DN23539_c0_g1_i13:234-1718	396.4	328
462897at33208	Duplicated	TRINITY_DN23539_c0_g1_i16:686-2170	396.4	328
462897at33208	Duplicated	TRINITY_DN23539_c0_g1_i17:471-1955	396.4	328
462897at33208	Duplicated	TRINITY_DN23539_c0_g1_i18:259-1491	370.7	277
463071at33208	Duplicated	TRINITY_DN779_c0_g1_i1:515-1966	258.6	244
463071at33208	Duplicated	TRINITY_DN779_c0_g1_i3:515-1966	258.6	244
464204at33208	Duplicated	TRINITY_DN4020_c0_g1_i10:659-1813	383.5	300
464204at33208	Duplicated	TRINITY_DN4020_c0_g1_i11:658-1812	383.5	300
464204at33208	Duplicated	TRINITY_DN4020_c0_g1_i12:643-1797	383.5	300
464204at33208	Duplicated	TRINITY_DN4020_c0_g1_i1:644-1798	383.5	300
464204at33208	Duplicated	TRINITY_DN4020_c0_g1_i5:662-1816	383.5	300
464243at33208	Duplicated	TRINITY_DN4119_c0_g1_i6:1500-2654	60.9	111
464243at33208	Duplicated	TRINITY_DN4119_c0_g2_i1:132-1286	60.9	111
464243at33208	Duplicated	TRINITY_DN4119_c0_g1_i3:1500-2654	60.9	111
464243at33208	Duplicated	TRINITY_DN4119_c0_g2_i2:132-1286	60.9	111
464243at33208	Duplicated	TRINITY_DN4119_c0_g2_i3:132-1286	60.9	111
464243at33208	Duplicated	TRINITY_DN4119_c0_g1_i12:525-1682	60.9	111
464243at33208	Duplicated	TRINITY_DN4119_c0_g1_i2:1500-2657	60.9	111
464243at33208	Duplicated	TRINITY_DN4119_c0_g1_i5:535-1692	60.9	111
464286at33208	Duplicated	TRINITY_DN1138_c1_g2_i2:1947-3290	390.8	380
464286at33208	Duplicated	TRINITY_DN1138_c1_g2_i5:1947-3290	390.3	380
464286at33208	Duplicated	TRINITY_DN1138_c1_g2_i7:1947-3290	390.3	380
464312at33208	Complete	TRINITY_DN46949_c0_g2_i2:226-1677	238.8	311
464987at33208	Duplicated	TRINITY_DN8413_c0_g1_i6:2633-3322	254.3	165
464987at33208	Duplicated	TRINITY_DN8413_c0_g1_i3:2633-3322	252.7	165
464987at33208	Duplicated	TRINITY_DN8413_c0_g1_i5:282-971	252.7	165
465092at33208	Complete	TRINITY_DN5843_c0_g1_i1:55-759	315.7	218
465401at33208	Complete	TRINITY_DN39940_c0_g1_i2:243-1151	258.4	221
465512at33208	Duplicated	TRINITY_DN3697_c0_g1_i2:970-4521	861.0	817
465512at33208	Duplicated	TRINITY_DN3697_c0_g1_i6:123-3674	861.0	817
465512at33208	Duplicated	TRINITY_DN3697_c0_g1_i1:970-4521	860.9	817
465651at33208	Duplicated	TRINITY_DN1388_c0_g1_i6:602-1513	138.6	121
465651at33208	Duplicated	TRINITY_DN1388_c0_g1_i1:602-1513	138.6	121
465651at33208	Duplicated	TRINITY_DN1388_c0_g1_i2:602-1513	138.6	121
465651at33208	Duplicated	TRINITY_DN1388_c0_g1_i3:92-664	137.9	118
465651at33208	Duplicated	TRINITY_DN1388_c0_g1_i5:3-575	137.5	118
465703at33208	Complete	TRINITY_DN12817_c0_g1_i1:141-983	272.9	201
465933at33208	Duplicated	TRINITY_DN320_c0_g1_i3:373-1443	301.3	245
465933at33208	Duplicated	TRINITY_DN320_c0_g1_i1:363-1433	300.8	245
465933at33208	Duplicated	TRINITY_DN320_c0_g1_i2:363-1433	300.8	245
466616at33208	Duplicated	TRINITY_DN1952_c0_g1_i2:871-2340	490.0	421
466616at33208	Duplicated	TRINITY_DN1952_c0_g1_i5:871-2340	490.0	421
466616at33208	Duplicated	TRINITY_DN1952_c0_g1_i6:871-2340	490.0	421
466942at33208	Duplicated	TRINITY_DN22796_c0_g1_i1:61-849	147.6	193
466942at33208	Duplicated	TRINITY_DN22796_c0_g1_i3:61-864	145.1	198
467106at33208	Duplicated	TRINITY_DN3963_c0_g1_i1:51-1313	333.3	250
467106at33208	Duplicated	TRINITY_DN3963_c0_g1_i6:46-1308	333.3	250
467106at33208	Duplicated	TRINITY_DN3963_c0_g1_i3:51-1199	295.4	222
467142at33208	Duplicated	TRINITY_DN4393_c0_g1_i1:406-1488	305.4	295
467142at33208	Duplicated	TRINITY_DN4393_c0_g1_i2:406-1488	305.4	295
467142at33208	Duplicated	TRINITY_DN4393_c0_g1_i7:406-1488	305.4	295
467142at33208	Duplicated	TRINITY_DN4393_c0_g1_i8:406-1488	305.4	295
467142at33208	Duplicated	TRINITY_DN4393_c0_g1_i4:412-1191	271.7	189
467744at33208	Duplicated	TRINITY_DN4774_c0_g1_i1:422-1405	283.6	258
467744at33208	Duplicated	TRINITY_DN4774_c0_g1_i4:278-1261	283.3	258
468248at33208	Duplicated	TRINITY_DN3696_c0_g1_i1:418-1542	397.9	272
468248at33208	Duplicated	TRINITY_DN3696_c0_g1_i3:418-1542	397.9	272
468248at33208	Duplicated	TRINITY_DN3696_c0_g1_i4:502-1626	397.9	272
468248at33208	Duplicated	TRINITY_DN3696_c0_g1_i9:418-1542	397.9	272
468359at33208	Duplicated	TRINITY_DN2328_c0_g1_i10:819-2138	424.2	324
468359at33208	Duplicated	TRINITY_DN2328_c0_g1_i11:1416-2735	424.2	324
468359at33208	Duplicated	TRINITY_DN2328_c0_g1_i13:1115-2434	424.2	324
468359at33208	Duplicated	TRINITY_DN2328_c0_g1_i14:819-2138	424.2	324
468359at33208	Duplicated	TRINITY_DN2328_c0_g1_i15:1090-2409	424.2	324
468359at33208	Duplicated	TRINITY_DN2328_c0_g1_i1:611-1930	424.2	324
468359at33208	Duplicated	TRINITY_DN2328_c0_g1_i5:1290-2609	424.2	324
468631at33208	Complete	TRINITY_DN2794_c1_g1_i2:203-934	143.1	168
468710at33208	Duplicated	TRINITY_DN7958_c0_g3_i1:216-941	127.2	157
468710at33208	Duplicated	TRINITY_DN7958_c0_g3_i2:216-941	127.2	157
468710at33208	Duplicated	TRINITY_DN7958_c0_g3_i3:216-941	127.2	157
468757at33208	Duplicated	TRINITY_DN10854_c0_g2_i5:2180-3664	364.8	282
468757at33208	Duplicated	TRINITY_DN10854_c0_g2_i7:1412-2896	364.8	282
469367at33208	Duplicated	TRINITY_DN462_c0_g1_i10:182-1399	337.0	293
469367at33208	Duplicated	TRINITY_DN462_c0_g1_i11:167-1384	337.0	293
469367at33208	Duplicated	TRINITY_DN462_c0_g1_i14:155-1372	337.0	293
469367at33208	Duplicated	TRINITY_DN462_c0_g1_i3:182-1399	337.0	293
469367at33208	Duplicated	TRINITY_DN462_c0_g1_i5:167-1384	337.0	293
469367at33208	Duplicated	TRINITY_DN462_c0_g1_i8:155-1372	337.0	293
470197at33208	Duplicated	TRINITY_DN6915_c0_g1_i4:187-1713	213.2	251
470197at33208	Duplicated	TRINITY_DN6915_c0_g1_i5:218-1744	213.1	251
470523at33208	Complete	TRINITY_DN21204_c0_g1_i1:235-1230	253.6	195
471608at33208	Duplicated	TRINITY_DN16114_c0_g1_i3:536-1431	305.1	214
471608at33208	Duplicated	TRINITY_DN16114_c0_g1_i5:521-1354	305.0	214
471608at33208	Duplicated	TRINITY_DN16114_c0_g1_i6:521-1354	305.0	214
471787at33208	Duplicated	TRINITY_DN20519_c0_g1_i1:75-1820	380.9	317
471787at33208	Duplicated	TRINITY_DN20519_c0_g1_i2:90-1821	367.7	309
472313at33208	Complete	TRINITY_DN5373_c0_g1_i1:85-1056	384.8	250
472352at33208	Duplicated	TRINITY_DN13748_c0_g1_i1:84-1187	179.9	221
472352at33208	Duplicated	TRINITY_DN13748_c0_g1_i3:339-1442	179.9	221
472352at33208	Duplicated	TRINITY_DN13748_c0_g1_i4:84-1187	179.9	221
473106at33208	Duplicated	TRINITY_DN1994_c1_g1_i10:70-1236	420.0	299
473106at33208	Duplicated	TRINITY_DN1994_c1_g1_i11:70-1236	420.0	299
473106at33208	Duplicated	TRINITY_DN1994_c1_g1_i1:70-1236	420.0	299
473106at33208	Duplicated	TRINITY_DN1994_c1_g1_i7:70-1236	420.0	299
473106at33208	Duplicated	TRINITY_DN1994_c1_g1_i13:70-1236	419.1	292
473106at33208	Duplicated	TRINITY_DN1994_c1_g1_i8:70-1230	418.6	282
474144at33208	Duplicated	TRINITY_DN1485_c0_g1_i2:0-698	222.7	202
474144at33208	Duplicated	TRINITY_DN1485_c0_g1_i3:0-698	222.7	202
474144at33208	Duplicated	TRINITY_DN1485_c0_g1_i4:124-750	214.8	180
474302at33208	Duplicated	TRINITY_DN2953_c0_g1_i2:95-1480	226.8	270
474302at33208	Duplicated	TRINITY_DN2953_c0_g1_i3:95-1480	226.8	270
474302at33208	Duplicated	TRINITY_DN2953_c0_g1_i1:95-1480	225.9	270
474302at33208	Duplicated	TRINITY_DN2953_c0_g1_i6:95-1480	225.6	277
474387at33208	Complete	TRINITY_DN39653_c0_g1_i1:60-1496	357.8	293
475826at33208	Complete	TRINITY_DN14374_c0_g1_i1:256-1143	235.8	221
476036at33208	Complete	TRINITY_DN19173_c0_g1_i1:386-1243	328.4	238
477052at33208	Complete	TRINITY_DN92990_c0_g1_i1:206-1027	267.5	227
477939at33208	Duplicated	TRINITY_DN11062_c0_g1_i4:1804-3246	255.8	299
477939at33208	Duplicated	TRINITY_DN11062_c0_g1_i2:1804-3246	255.8	299
477939at33208	Duplicated	TRINITY_DN11062_c0_g1_i1:1488-2651	232.3	260
477939at33208	Duplicated	TRINITY_DN11062_c0_g1_i5:1821-2984	232.3	260
477939at33208	Duplicated	TRINITY_DN11062_c0_g1_i7:1471-2634	232.3	260
477998at33208	Duplicated	TRINITY_DN4704_c0_g1_i3:648-2720	283.1	380
477998at33208	Duplicated	TRINITY_DN4704_c0_g1_i6:648-2720	283.1	380
477998at33208	Duplicated	TRINITY_DN4704_c0_g1_i5:648-2720	282.9	380
478073at33208	Duplicated	TRINITY_DN27234_c0_g1_i2:311-1087	402.6	225
478073at33208	Duplicated	TRINITY_DN27234_c0_g1_i3:89-865	402.6	225
478073at33208	Duplicated	TRINITY_DN27234_c0_g1_i5:882-1658	402.6	225
478073at33208	Duplicated	TRINITY_DN11345_c0_g1_i1:39-815	393.9	226
478073at33208	Duplicated	TRINITY_DN51780_c0_g1_i1:1-642	363.4	193
478984at33208	Duplicated	TRINITY_DN1980_c0_g1_i10:2-769	337.1	224
478984at33208	Duplicated	TRINITY_DN1980_c0_g1_i11:76-843	337.1	224
478984at33208	Duplicated	TRINITY_DN1980_c0_g1_i13:76-843	337.1	224
478984at33208	Duplicated	TRINITY_DN1980_c0_g1_i5:2-769	337.1	224
478984at33208	Duplicated	TRINITY_DN1980_c0_g1_i9:76-843	337.1	224
478984at33208	Duplicated	TRINITY_DN1980_c0_g1_i1:2-769	336.8	224
478984at33208	Duplicated	TRINITY_DN1980_c0_g1_i2:76-843	336.8	224
478984at33208	Duplicated	TRINITY_DN1980_c0_g1_i7:76-843	336.8	224
480700at33208	Duplicated	TRINITY_DN17962_c0_g1_i1:293-973	177.7	160
480700at33208	Duplicated	TRINITY_DN17962_c0_g1_i2:172-852	177.7	160
480735at33208	Duplicated	TRINITY_DN8634_c0_g1_i14:497-1384	301.0	243
480735at33208	Duplicated	TRINITY_DN8634_c0_g1_i2:498-1385	301.0	243
481557at33208	Duplicated	TRINITY_DN31934_c0_g1_i3:306-1461	207.5	307
481557at33208	Duplicated	TRINITY_DN31934_c0_g1_i1:306-1460	206.2	281
481557at33208	Duplicated	TRINITY_DN31934_c0_g1_i4:306-1460	206.2	281
481557at33208	Duplicated	TRINITY_DN31934_c0_g1_i5:306-1460	206.2	281
482691at33208	Duplicated	TRINITY_DN2046_c0_g1_i2:341-1294	373.5	265
482691at33208	Duplicated	TRINITY_DN2046_c0_g1_i4:414-1367	373.5	265
482691at33208	Duplicated	TRINITY_DN2046_c0_g1_i7:414-1367	373.5	265
483489at33208	Duplicated	TRINITY_DN7274_c0_g1_i4:504-1520	261.6	270
483489at33208	Duplicated	TRINITY_DN7274_c0_g1_i16:504-1520	261.3	270
483489at33208	Duplicated	TRINITY_DN7274_c0_g1_i17:504-1520	261.3	270
483489at33208	Duplicated	TRINITY_DN7274_c0_g1_i1:504-1520	261.3	270
485003at33208	Duplicated	TRINITY_DN11806_c0_g1_i10:139-990	257.2	195
485003at33208	Duplicated	TRINITY_DN11806_c0_g1_i5:104-955	257.2	195
485003at33208	Duplicated	TRINITY_DN11806_c0_g1_i6:123-974	257.2	195
485003at33208	Duplicated	TRINITY_DN11806_c0_g1_i1:139-990	256.7	195
485003at33208	Duplicated	TRINITY_DN11806_c0_g1_i11:139-792	234.4	165
485003at33208	Duplicated	TRINITY_DN11806_c0_g1_i4:123-776	234.3	165
485696at33208	Duplicated	TRINITY_DN1243_c0_g1_i11:197-1024	216.7	222
485696at33208	Duplicated	TRINITY_DN1243_c0_g1_i14:118-945	216.7	222
485696at33208	Duplicated	TRINITY_DN1243_c0_g1_i15:172-999	216.7	222
485696at33208	Duplicated	TRINITY_DN1243_c0_g1_i17:173-1000	216.7	222
485696at33208	Duplicated	TRINITY_DN1243_c0_g1_i18:213-1040	216.7	222
485696at33208	Duplicated	TRINITY_DN1243_c0_g1_i1:173-1000	216.7	222
485696at33208	Duplicated	TRINITY_DN1243_c0_g1_i2:119-946	216.7	222
485696at33208	Duplicated	TRINITY_DN1243_c0_g1_i6:214-1041	216.7	222
485696at33208	Duplicated	TRINITY_DN1243_c0_g1_i9:173-1000	216.7	222
486370at33208	Complete	TRINITY_DN5315_c0_g2_i1:98-1237	242.4	282
486431at33208	Duplicated	TRINITY_DN514_c1_g1_i1:369-2612	347.9	482
486431at33208	Duplicated	TRINITY_DN514_c1_g1_i3:369-2612	347.9	482
486431at33208	Duplicated	TRINITY_DN514_c1_g1_i2:369-2612	347.4	482
486743at33208	Duplicated	TRINITY_DN3370_c0_g1_i5:156-923	145.8	183
486743at33208	Duplicated	TRINITY_DN3370_c0_g1_i8:156-923	145.8	183
486743at33208	Duplicated	TRINITY_DN3370_c0_g1_i7:156-830	131.6	169
486993at33208	Complete	TRINITY_DN33041_c1_g1_i1:129-1109	291.3	247
487873at33208	Complete	TRINITY_DN8346_c0_g1_i1:90-686	119.3	122
487987at33208	Duplicated	TRINITY_DN4846_c0_g1_i1:103-663	169.4	148
487987at33208	Duplicated	TRINITY_DN4846_c0_g1_i2:103-663	169.4	148
488559at33208	Duplicated	TRINITY_DN15483_c0_g1_i1:110-760	203.9	167
488559at33208	Duplicated	TRINITY_DN15483_c0_g1_i2:156-806	203.9	167
488635at33208	Complete	TRINITY_DN18245_c1_g1_i3:194-1129	264.7	239
489359at33208	Complete	TRINITY_DN307_c1_g2_i1:163-1539	171.4	192
489858at33208	Duplicated	TRINITY_DN23803_c0_g1_i2:796-1794	184.8	221
489858at33208	Duplicated	TRINITY_DN23803_c0_g1_i3:1539-2537	184.8	221
489997at33208	Duplicated	TRINITY_DN8372_c0_g2_i16:163-1482	278.6	315
489997at33208	Duplicated	TRINITY_DN8372_c0_g2_i1:163-1482	278.6	315
490248at33208	Duplicated	TRINITY_DN13849_c0_g1_i2:79-714	198.1	152
490248at33208	Duplicated	TRINITY_DN13849_c0_g1_i4:79-714	198.1	152
490248at33208	Duplicated	TRINITY_DN13849_c0_g1_i7:79-714	192.4	152
490961at33208	Missing
491252at33208	Complete	TRINITY_DN32301_c1_g3_i1:170-865	181.2	173
491289at33208	Complete	TRINITY_DN7966_c0_g2_i1:70-1092	292.9	246
492033at33208	Complete	TRINITY_DN7981_c0_g1_i1:262-867	291.7	167
493148at33208	Complete	TRINITY_DN28278_c0_g1_i2:293-1351	167.3	193
